,ASN,CustomerName,CustomerNumber,CustomerSpecific,CustomerType,Ip Address,Number of IpAddress,Order Number,Product Type,ProductClass,RD,RT EXPORT,RT IMPORT,Remark,Sequence Number,ShipToAddress,Status,Subnet Mask,Subnet Type,VRF Name,missingReason,normalizedAccountJoinKey,normalizedServiceJoinKey
,0,HHP Salman bin Khalid Al Saud,18476,,CORP,87.101.130.16,4,1054896,BDI,BDI(1:1),,,,,1,"Al-Nakkel area Al-Takasosy street 1212,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1054896 and CustomerNumber->ACCOUNT_NUMBER=18476.,18476,1054896
,0,Khalid Ali AlTurki and Sons Co.,19277,,CORP,87.101.205.4,4,1056616,BDI,BDI(1:1),,,,,10,"Turki Tower HQ 31775,Eastern,Khober",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1056616 and CustomerNumber->ACCOUNT_NUMBER=19277.,19277,1056616
,0,Khalid Ali AlTurki and Sons Co.,19277,,CORP,87.101.204.64,32,1056616,BDI,BDI(1:2),,,,,4,"Turki Tower HQ 31775,Eastern,Khober",Reserved,255.255.255.224,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1056616 and CustomerNumber->ACCOUNT_NUMBER=19277.,19277,1056616
,0,Elements for System integration,17242,,CORP,87.101.136.80,4,1057126,BDI,BDI(1:1),,,,,2,"Site-1, Saudi TV, Riyadh 153004,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057126 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,1057126
,0,Juffali Information Sytems Centre,1867,,CORP,87.101.136.24,4,1057174,BDI,BDI(1:1),,,,,2,"Madina Road, Juffali Head Office 1049,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057174 and CustomerNumber->ACCOUNT_NUMBER=1867.,1867,1057174
,0,Juffali Information Sytems Centre,1867,,CORP,87.101.137.48,16,1057174,BDI,BDI(1:1),,,,,3,"Madina Road, Juffali Head Office 1049,Western,Jeddah",Reserved,255.255.255.240,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057174 and CustomerNumber->ACCOUNT_NUMBER=1867.,1867,1057174
,0,Juffali - Digital Excellence Company,1867,,CORP,37.76.227.192,32,1057174,BDI,BDI(1:1),,,,,55,"Madina Road, Juffali Head Office 1049,Western,Jeddah",Reserved,255.255.255.224,LAN4,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057174 and CustomerNumber->ACCOUNT_NUMBER=1867.,1867,1057174
,0,Juffali Information Sytems Centre,1867,,CORP,87.101.250.224,16,1057174,BDI,BDI(1:1),,,,,16,"Madina Road, Juffali Head Office 1049,Western,Jeddah",Reserved,255.255.255.240,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057174 and CustomerNumber->ACCOUNT_NUMBER=1867.,1867,1057174
,0,National Commercial Bank,6478,,CORP,87.101.130.56,4,1057234,BDI,BDI(1:1),,,,,1,"MITC Off Offshore link -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057234 and CustomerNumber->ACCOUNT_NUMBER=6478.,6478,1057234
,0,Saudi National Bank,6478,,CORP,87.101.138.160,32,1057234,BDI,BDI(1:1),,,,,22,"MITC Off Offshore link -,Western,Jeddah",Reserved,255.255.255.224,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057234 and CustomerNumber->ACCOUNT_NUMBER=6478.,6478,1057234
,0,National Center for E-Learning and Distance Learning(MOHE),19658,,CORP,87.101.136.84,4,1057237,BDI,BDI(1:1),,,,,2,"Riyadh AL olya road 1234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057237 and CustomerNumber->ACCOUNT_NUMBER=19658.,19658,1057237
,0,National Center for E-Learning and Distance Learning(MOHE),19658,,CORP,87.101.136.96,32,1057237,BDI,BDI(1:1),,,,,2,"Riyadh AL olya road 1234,Central,Riyadh",Reserved,255.255.255.224,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1057237 and CustomerNumber->ACCOUNT_NUMBER=19658.,19658,1057237
,0,Al Yammamh University s,20422,,CORP,87.101.197.232,4,1058118,BDI,BDI(1:1),,,,,9,"Al Qassem Road 45180,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1058118 and CustomerNumber->ACCOUNT_NUMBER=20422.,20422,1058118
"['Riyadh""', '']",0,LCC Saudi Arabia,20617,,CORP,87.101.197.156,4,1058189,BDI,BDI(1:1),,,,Central,9,"LCC Saudi Arabia - ( 24.68 08 45""N  46.69 21 22""""E ) 2432",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1058189 and CustomerNumber->ACCOUNT_NUMBER=20617.,20617,1058189
"['Riyadh""', '']",0,LCC Saudi Arabia,20617,,CORP,87.101.197.184,8,1058189,BDI,BDI(1:1),,,,Central,9,"LCC Saudi Arabia - ( 24.68 08 45""N  46.69 21 22""""E ) 2432",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1058189 and CustomerNumber->ACCOUNT_NUMBER=20617.,20617,1058189
,0,Ministry of finance (MOF),10518,,CORP,87.101.142.48,4,1058680,BDI,BDI(1:1),,,,,18,"King AbdulAziz Road Cross with Al-Jamah St. 9998,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1058680 and CustomerNumber->ACCOUNT_NUMBER=10518.,10518,1058680
,0,Ahmad Al-Shaikh Hasan,12150,,CORP,87.101.233.76,4,1058795,BDI,BDI(1:4),,,,,2,"Baljorashi street - 24 69 54 73   46 70 545 8732,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1058795 and CustomerNumber->ACCOUNT_NUMBER=12150.,12150,1058795
,0,Al-khazaimah Trading Co,21638,,CORP,87.101.136.20,4,1059227,BDI,BDI(1:1),,,,,2,"Rawdah - Al-Ameer Bander St 15440,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1059227 and CustomerNumber->ACCOUNT_NUMBER=21638.,21638,1059227
,0,Talal Abu-Ghazaleh C0,21110,,CORP,87.101.152.88,8,1059287,BDI,BDI(1:1),,,,,17,"Olyah St 9767,Central,Riyadh",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1059287 and CustomerNumber->ACCOUNT_NUMBER=21110.,21110,1059287
,0,IBIS HOTEL (Al Mohamadia Al-Motahda Co.),22030,,CORP,87.101.229.160,16,1059515,BDI,BDI(1:1),,,,,26,"IBIS HOTEL - (46.67647?  24.71203) Riyadh 62337,Central,Riyadh",Reserved,255.255.255.240,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1059515 and CustomerNumber->ACCOUNT_NUMBER=22030.,22030,1059515
"['Jeddah""', '']",0,EuroTel,24877,,CORP,87.101.187.0,8,1061876,BDI,BDI(1:1),,,,Western,21,"EUROTEL - Shahra -e- Khalid-bin-Waleed, Jeddah (39?11'7.76""E 21?31'11.81""""N) 8080",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1061876 and CustomerNumber->ACCOUNT_NUMBER=24877.,24877,1061876
,0,EuroTel,24877,,CORP,87.101.138.200,4,1062399,BDI,BDI(1:1),,,,,22,"EuroTel - Mondeleza - Warehouse Bureida (26.447214 N 43.875275 E) 9556,Central,Buraydah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1062399 and CustomerNumber->ACCOUNT_NUMBER=24877.,24877,1062399
,0,Kamel Haddad,1462,,CORP,5.42.224.40,4,1065995,BDI,BDI(1:4),,,,,36,"Riyadh - Al Worood (24 43 37.57   46 40 18.09) 8327,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1065995 and CustomerNumber->ACCOUNT_NUMBER=1462.,1462,1065995
,0,Saudi Trade  and  Export Development Co. 'Tusdeer',18430,,CORP,5.42.238.184,8,1066559,BDI,BDI(1:1),,,,,39,"Madinah Ro, Madenah Center 1234,Western,Jeddah",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1066559 and CustomerNumber->ACCOUNT_NUMBER=18430.,18430,1066559
,0,Mohsin Bkheet,26943,,CORP,37.76.224.4,4,1066612,BDI,BDI(1:4),,,,,37,"Dabbab - (24.660117?  46.711283) 8732,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1066612 and CustomerNumber->ACCOUNT_NUMBER=26943.,26943,1066612
,0,Mawarid Project Group,32548,,CORP,5.42.228.80,4,1066912,BDI,BDI(1:1),,,,,30,"Sara Center - MPG - (24 41 34.64 N - 46 42 4.61 E) 12546,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1066912 and CustomerNumber->ACCOUNT_NUMBER=32548.,32548,1066912
,0,Mawarid Project Group,32548,,CORP,87.101.183.40,4,1066916,BDI,BDI(1:4),,,,,7,"Sara Center - MPG 2 - 24 41 34.64 N - 46 42 4.61 E) 12456,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1066916 and CustomerNumber->ACCOUNT_NUMBER=32548.,32548,1066916
,0,Saudi Arabian General Investment Authority (SAGIA),1438,,CORP,87.101.149.168,4,1069341,BDI,BDI(1:1),,,,,5,"Jeddah-21 38 1.85N 39 7 59.73E 5927,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1069341 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,1069341
,0,Prince Saud Bin Khalid bin Saud Al-Saud,28150,,CORP,5.42.233.132,4,1072009,BDI,BDI(1:1),,,,,34,"Al-Mader Area 24.671764, 46.655856 121,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1072009 and CustomerNumber->ACCOUNT_NUMBER=28150.,28150,1072009
,0,Chamber of Commerce and Industry in Medina,11443,,CORP,5.42.247.76,4,1072617,BDI,BDI(1:1),,,,,45,"ALMADINAH KING KHALED ROAR 1234,Western,Medina",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1072617 and CustomerNumber->ACCOUNT_NUMBER=11443.,11443,1072617
,0,Chamber of Commerce and Industry in Medina,11443,,CORP,37.76.229.248,8,1072617,BDI,BDI(1:1),,,,,56,"ALMADINAH KING KHALED ROAR 1234,Western,Medina",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1072617 and CustomerNumber->ACCOUNT_NUMBER=11443.,11443,1072617
,0,ITC Customer Relations Amin Khider,44126,,CORP,87.101.152.204,4,1079736,BDI,BDI(1:1),,,,,17,"Riyadh - Muarbba 00,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1079736 and CustomerNumber->ACCOUNT_NUMBER=44126.,44126,1079736
,0,Bank Al Jazira,15832,,CORP,5.42.252.172,4,1118572,BDI,BDI(1:1),,,,,51,"RIYBAD (0038), Riyadh .,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1118572 and CustomerNumber->ACCOUNT_NUMBER=15832.,15832,1118572
,0,Bank Al Jazira,15832,,CORP,37.76.252.116,4,1118625,BDI,BDI(1:1),,,,,69,"JEDSMR (0118), Jeddah .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1118625 and CustomerNumber->ACCOUNT_NUMBER=15832.,15832,1118625
,0,G Core Labs S.A.,60774,,CORP,5.42.237.52,4,1119049,BDI,BDI(1:1),,,,,38,"KACST DC#44/SAIX RUH -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1119049 and CustomerNumber->ACCOUNT_NUMBER=60774.,60774,1119049
,0,Al-Houssain  and  Al-Afaliq Co. (HACO),39029,,CORP,87.101.146.20,4,1119067,BDI,BDI(1:1),,,,,4,"Udhaliya 2026 .,Eastern,Al Hufuf",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1119067 and CustomerNumber->ACCOUNT_NUMBER=39029.,39029,1119067
,0,SELA Company - The Jeddah EDITION,67369,,CORP,87.101.137.132,4,1119127,BDI,BDI(1:1),,,,,3,"The Jeddah Edition, Cornish Street .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=1119127 and CustomerNumber->ACCOUNT_NUMBER=67369.,67369,1119127
,0,Saudi National Bank,6478,,RESI,87.101.231.232,8,10178531,BDI,BDI(1:1),,,,,14,"MITC, DC, Hail St, 19396,Western,Jeddah",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10178531 and CustomerNumber->ACCOUNT_NUMBER=6478.,6478,10178531
,0,National Commercial Bank,6478,,CORP,37.76.247.248,8,10178531,BDI,BDI(1:1),,,,,68,"MITC, DC, Hail St, 19396,Western,Jeddah",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10178531 and CustomerNumber->ACCOUNT_NUMBER=6478.,6478,10178531
,0,Branch Office of Sinopec International Petroleum Service Corporation,5942,,RESI,87.101.231.108,4,10354121,BDI,BDI(1:1),,,,,14,"Euro village ,Al-khobar, 32159, Eastern, Khober, 31952, Saudi Arabia 32159,Eastern,Khober",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10354121 and CustomerNumber->ACCOUNT_NUMBER=5942.,5942,10354121
,0,Branch Office of Sinopec International Petroleum Service Corporation,5942,,RESI,87.101.231.128,8,10354121,BDI,BDI(1:1),,,,,14,"Euro village ,Al-khobar, 32159, Eastern, Khober, 31952, Saudi Arabia 32159,Eastern,Khober",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10354121 and CustomerNumber->ACCOUNT_NUMBER=5942.,5942,10354121
,0,ARABIAN CASTLES FOR GENERAL CONT CO.LLC,7327,,RESI,87.101.225.52,4,10396451,BDI,BDI(1:4),,,,,5,"kohbar -euro vilige-first floor P.O Box 4605,,khober",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10396451 and CustomerNumber->ACCOUNT_NUMBER=7327.,7327,10396451
,0,ARABIAN CASTLES FOR GENERAL CONT CO.LLC,7327,,RESI,87.101.232.116,4,10396451,BDI,BDI(1:4),,,,,3,"kohbar -euro vilige-first floor P.O Box 4605,,khober",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10396451 and CustomerNumber->ACCOUNT_NUMBER=7327.,7327,10396451
,0,ARABIAN CASTLES FOR GENERAL CONT CO.LLC,7327,,RESI,87.101.248.124,4,10396451,BDI,BDI(1:4),,,,,1,"kohbar -euro vilige-first floor P.O Box 4605,,khober",Reserved,255.255.255.252,LAN3,,No Siebel row found. Tried Order Number->SERIAL_NUM=10396451 and CustomerNumber->ACCOUNT_NUMBER=7327.,7327,10396451
,0,ARABIAN CASTLES FOR GENERAL CONT CO.LLC,7327,,RESI,87.101.233.220,4,10396451,BDI,BDI(1:4),,,,,2,"kohbar -euro vilige-first floor P.O Box 4605,,khober",Reserved,255.255.255.252,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10396451 and CustomerNumber->ACCOUNT_NUMBER=7327.,7327,10396451
,0,HADAF AVIATION TECHNOLOGIES and SERVICES,20016,,CORP,87.101.186.32,8,10578041,BDI,BDI(1:2),,,,,5,"Exit 18 28535,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10578041 and CustomerNumber->ACCOUNT_NUMBER=20016.,20016,10578041
,0,HADAF AVIATION TECHNOLOGIES and SERVICES,20016,,CORP,87.101.226.204,4,10578041,BDI,BDI(1:2),,,,,3,"Exit 18 28535,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10578041 and CustomerNumber->ACCOUNT_NUMBER=20016.,20016,10578041
,0,Elements for System integration,17242,,CORP,87.101.227.100,4,10598541,BDI,BDI(1:1),,,,,19,"Almathar Street ( intercontinental Hotel) 153004,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10598541 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10598541
,0,Al-Ghad International Colleges of Heath Sciences,22892,,CORP,87.101.182.204,4,10601361,BDI,BDI(1:1),,,,,8,"Exit 5 N Red 2174,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10601361 and CustomerNumber->ACCOUNT_NUMBER=22892.,22892,10601361
,0,Al-Ghad International Colleges of Heath Sciences,22892,,CORP,87.101.224.148,4,10601364,BDI,BDI(1:1),,,,,13,"Exit 5 N Red 2174,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10601364 and CustomerNumber->ACCOUNT_NUMBER=22892.,22892,10601364
,0,Arabian Printing  and  publishing House,23344,,CORP,87.101.250.176,4,10604641,BDI,BDI(1:1),,,,,16,"Al-Sahafa Olyah St 6245,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10604641 and CustomerNumber->ACCOUNT_NUMBER=23344.,23344,10604641
,0,Arabian Printing  and  publishing House,23344,,CORP,87.101.250.240,16,10604641,BDI,BDI(1:1),,,,,16,"Al-Sahafa Olyah St 6245,Central,Riyadh",Reserved,255.255.255.240,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10604641 and CustomerNumber->ACCOUNT_NUMBER=23344.,23344,10604641
,0,Elements for System integration,17242,,CORP,87.101.236.0,4,10606291,BDI,BDI(1:1),,,,,15,"MBC TV Group Korays 123,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10606291 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10606291
,0,Elements for System integration,17242,,CORP,87.101.227.232,8,10606511,BDI,BDI(1:1),,,,,19,"AL Amaken TV Al-Sahafa king faha 123,Central,Riyadh",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10606511 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10606511
,0,Elements for System integration,17242,,CORP,87.101.224.248,4,10617581,BDI,BDI(1:1),,,,,13,"Ta2weel TV - ALaqeeq 1111,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10617581 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10617581
,0,Public Security,22827,,CORP,5.42.239.144,16,10619101,BDI,BDI(1:1),,,,,41,"Alwasham public security compound 8732,Central,Riyadh",Reserved,255.255.255.240,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10619101 and CustomerNumber->ACCOUNT_NUMBER=22827.,22827,10619101
,0,Public Security,22827,,CORP,87.101.152.168,4,10619101,BDI,BDI(1:1),,,,,17,"Alwasham public security compound 8732,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10619101 and CustomerNumber->ACCOUNT_NUMBER=22827.,22827,10619101
,0,Public Security,22827,,CORP,87.101.227.208,16,10619101,BDI,BDI(1:1),,,,,19,"Alwasham public security compound 8732,Central,Riyadh",Reserved,255.255.255.240,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10619101 and CustomerNumber->ACCOUNT_NUMBER=22827.,22827,10619101
,0,Maceen Capital,24742,,CORP,87.101.138.48,4,10621741,BDI,BDI(1:1),,,,,22,"Maceen HQ - Olaya Road 250040,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10621741 and CustomerNumber->ACCOUNT_NUMBER=24742.,24742,10621741
"['Dammam""', '']",0,Sumitomo Corporation Saudi Arabia LTD,20557,,CORP,87.101.138.228,4,10624811,BDI,BDI(1:1),,,,Eastern,22,"Al-Hugayet Building, 17th Floor  King Abdul Aziz Road 26?18'31.71""N 50?12'37.07""""E 3229",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10624811 and CustomerNumber->ACCOUNT_NUMBER=20557.,20557,10624811
"['Dammam""', '']",0,Sumitomo Corporation Saudi Arabia LTD,20557,,CORP,87.101.138.240,8,10624811,BDI,BDI(1:1),,,,Eastern,22,"Al-Hugayet Building, 17th Floor  King Abdul Aziz Road 26?18'31.71""N 50?12'37.07""""E 3229",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10624811 and CustomerNumber->ACCOUNT_NUMBER=20557.,20557,10624811
,0,VEOLIA WATER SOLUTIONS  and  TECHNOLOGIES,26181,,CORP,87.101.243.128,16,10628061,BDI,BDI(1:1),,,,,24,"Prince Musaed Bin Abdul Aziz St 6133,Central,Riyadh",Reserved,255.255.255.240,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10628061 and CustomerNumber->ACCOUNT_NUMBER=26181.,26181,10628061
,0,Citiscape Co.,18422,,CORP,5.42.233.24,8,10629931,BDI,BDI(1:1),,,,,34,"New HO 11233,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10629931 and CustomerNumber->ACCOUNT_NUMBER=18422.,18422,10629931
,64517,Citiscape Co.,18422,,CORP,87.101.243.52,4,10629931,BDI,BDI(1:1),,,,,24,"New HO 11233,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10629931 and CustomerNumber->ACCOUNT_NUMBER=18422.,18422,10629931
,0,Dar Al-Yousr Commercial Investment Co.LTD.,27041,,CORP,87.101.176.124,4,10632781,BDI,BDI(1:4),,,,,8,"King Abdulaziz Street -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10632781 and CustomerNumber->ACCOUNT_NUMBER=27041.,27041,10632781
,0,Al Waseet Al Shimaly co,27262,,CORP,5.42.226.144,4,10635061,BDI,BDI(1:1),,,,,28,"Al-Sulimaneh area Makkah RD  : (loc: 24.68544995299147 ,46.70635063201189) 8297ØŒ,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10635061 and CustomerNumber->ACCOUNT_NUMBER=27262.,27262,10635061
,0,House of invention international -HOI,24236,,CORP,37.76.253.96,8,10635861,BDI,BDI(1:1),,,,,54,"King Abdul Aziz Road - 15963,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10635861 and CustomerNumber->ACCOUNT_NUMBER=24236.,24236,10635861
,0,House of invention international -HOI,24236,,CORP,37.76.253.108,4,10635861,BDI,BDI(1:1),,,,,54,"King Abdul Aziz Road - 15963,Central,Riyadh",Reserved,255.255.255.252,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10635861 and CustomerNumber->ACCOUNT_NUMBER=24236.,24236,10635861
,0,House of invention international -HOI,24236,,CORP,5.42.226.216,4,10635861,BDI,BDI(1:1),,,,,28,"King Abdul Aziz Road - 15963,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10635861 and CustomerNumber->ACCOUNT_NUMBER=24236.,24236,10635861
,0,Juffali Information Sytems Centre,1867,,CORP,5.42.227.148,4,10636391,BDI,BDI(1:1),,,,,29,"ACC Poly .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10636391 and CustomerNumber->ACCOUNT_NUMBER=1867.,1867,10636391
,0,Juffali Information Sytems Centre,1867,,CORP,5.42.227.152,8,10636391,BDI,BDI(1:1),,,,,29,"ACC Poly .,Western,Jeddah",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10636391 and CustomerNumber->ACCOUNT_NUMBER=1867.,1867,10636391
,0,TKFAL Riyadh Holding - Millward Brown,28350,,CORP,5.42.228.36,4,10639131,BDI,BDI(1:1),,,,,30,"King Road Tower, Office 2704 .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10639131 and CustomerNumber->ACCOUNT_NUMBER=28350.,28350,10639131
,0,Larsen and Toubro Saudi Arabia LLC,27208,,CORP,37.76.253.24,8,10640461,BDI,BDI(1:1),,,,,54,"Prince Abdulaziz Ibn Musaid Ibn Jalawi 121,Central,Riyadh",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10640461 and CustomerNumber->ACCOUNT_NUMBER=27208.,27208,10640461
,0,Metro Riyadh Line 3 Limited Under Formation,27420,,CORP,87.101.137.64,4,10640721,BDI,BDI(1:1),,,,,3,"St ,Sahafah District, Riyadh -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10640721 and CustomerNumber->ACCOUNT_NUMBER=27420.,27420,10640721
